,Total edges,Average degree weight=count,Average degree weight=duration(seconds),Average clustering coefficient unweighted,Average clustering coefficient weight=count,Average clustering coefficient weight=duration(seconds),Average betweenness centrality unweighted,Average betweenness centrality weight=count,Average betweenness centrality weight=duration(seconds),Average closseness centrality unweighted,Average closseness centrality weight=count,Average closseness centrality weight=duration(seconds),Newman modularity unweighted,Newman_modularity weight=count,Newman_modularity weight=dration(seconds)
CsCh-2024-07-09--17-36-56,66.0,817.8333333333334,16883.833333333332,1.0,0.438873886400953,0.43197677280297314,0.0,0.048484848484848485,0.07272727272727272,1.0,0.017114242434433494,0.0009115111367362273,0.0,0.0,0.0
CsCh-2024-07-09--17-37-02,66.0,852.1666666666666,17166.833333333332,1.0,0.392048969994444,0.3429512444156328,0.0,0.037121212121212124,0.05606060606060606,1.0,0.016114141983559864,0.0009157992065204316,0.0,0.0,0.0
CsCh-2024-07-09--17-37-09,66.0,829.0,16869.833333333332,1.0,0.34661449671580075,0.3347349837240981,0.0,0.04015151515151515,0.04242424242424242,1.0,0.015713138541359573,0.0008511980441460041,0.0,0.0,0.0
CsCh-2024-07-09--17-37-16,66.0,931.3333333333334,19016.333333333332,1.0,0.47580011672954714,0.3968666286071967,0.0,0.02651515151515152,0.04242424242424243,1.0,0.01322399051630044,0.0006717168219378863,0.0,0.0,0.0
CsCh-2024-07-09--17-37-23,66.0,800.8333333333334,16029.833333333334,1.0,0.4197525244215192,0.4101290194856924,0.0,0.04090909090909091,0.05303030303030304,1.0,0.01679459277898292,0.0009001092615629186,0.0,0.0,0.0
CsCh-2024-07-09--17-37-30,66.0,881.3333333333334,17697.833333333332,1.0,0.38605203262329896,0.38168245582542104,0.0,0.07348484848484847,0.08030303030303029,1.0,0.01882955302148889,0.0010091192269965769,0.0,0.0,0.0
CsCh-2024-07-09--17-37-36,66.0,787.1666666666666,15905.0,1.0,0.49992129418785997,0.4241881649758484,0.0,0.05227272727272727,0.05454545454545454,1.0,0.01688100947829579,0.0009137769763817579,0.0,0.0,0.0
CsCh-2024-07-09--17-37-42,66.0,850.6666666666666,17887.666666666668,1.0,0.3508857730778949,0.30774141269293737,0.0,0.05303030303030303,0.05909090909090909,1.0,0.01694808118618654,0.0008800550622600833,0.0,0.0,0.0
CsCh-2024-07-09--17-37-49,66.0,782.8333333333334,16497.333333333332,1.0,0.3074615976713764,0.29429534196253276,0.0,0.051515151515151514,0.06666666666666667,1.0,0.01817732511959514,0.0009204074422007082,0.0,0.0,0.0
CsCh-2024-07-09--17-37-55,66.0,804.0,16513.833333333332,1.0,0.3953427827744676,0.3255687128246243,0.0,0.04393939393939394,0.049999999999999996,1.0,0.016796565685799795,0.0008577004469290141,0.0,0.0,0.0
CsCh-2024-07-09--17-38-02,66.0,839.1666666666666,17318.166666666668,1.0,0.4237504551841076,0.38196744971616653,0.0,0.04545454545454546,0.060606060606060615,1.0,0.01641151625392587,0.0009051980914374745,0.0,0.0,0.0
CsCh-2024-07-09--17-38-09,66.0,842.3333333333334,17069.5,1.0,0.46215206237549733,0.4012473113969,0.0,0.04924242424242425,0.05606060606060606,1.0,0.01560932660103484,0.0008404236043333923,0.0,0.0,0.0
CsCh-2024-07-09--17-38-15,66.0,706.0,14449.5,1.0,0.31507274598878315,0.2629868669381533,0.0,0.04545454545454545,0.043939393939393945,1.0,0.01963365424322495,0.0010631912948864636,0.0,0.0,0.0
CsCh-2024-07-09--17-38-21,66.0,814.8333333333334,16810.833333333332,1.0,0.38214794417493264,0.2996921516830693,0.0,0.07575757575757576,0.12878787878787878,1.0,0.01983234761357301,0.0013381335090638978,0.0,0.0,0.0
CsCh-2024-07-09--17-38-27,66.0,787.3333333333334,16959.666666666668,1.0,0.43516148542884575,0.3728520718796173,0.0,0.03787878787878787,0.030303030303030304,1.0,0.01662087979322631,0.0007468186718881615,0.0,0.0,0.0
CsCh-2024-07-09--17-38-34,66.0,867.3333333333334,18375.5,1.0,0.389744529909414,0.3448840579363098,0.0,0.04545454545454545,0.051515151515151514,1.0,0.016127816361163293,0.0008656805053189866,0.0,0.0,0.0
CsCh-2024-07-09--17-38-41,66.0,979.8333333333334,20000.166666666668,1.0,0.48711253657533327,0.43228838241534256,0.0,0.03787878787878788,0.03787878787878788,1.0,0.01259452846380524,0.0006185509180247787,0.0,0.0,0.0
CsCh-2024-07-09--17-38-48,66.0,786.0,17126.333333333332,1.0,0.35123368052061044,0.26878176334904547,0.0,0.10454545454545455,0.11666666666666665,1.0,0.02578783400956337,0.0013303396028517503,0.0,0.0,0.0
CsCh-2024-07-09--17-38-54,66.0,782.6666666666666,15758.166666666666,1.0,0.3182697777490636,0.3547049662943964,0.0,0.0643939393939394,0.05909090909090909,1.0,0.02097832650218388,0.001056662709087148,0.0,0.0,0.0
CsCh-2024-07-09--17-39-01,66.0,815.1666666666666,16258.833333333334,1.0,0.43797929702719934,0.42217770760531614,0.0,0.05681818181818182,0.05606060606060606,1.0,0.018823039710050164,0.0010021807570606274,0.0,0.0,0.0
CsCh-2024-07-09--17-39-07,66.0,789.3333333333334,16368.5,1.0,0.33000190115286093,0.3527494758031684,0.0,0.05303030303030303,0.05757575757575758,1.0,0.019449973564977296,0.000936492673808099,0.0,0.0,0.0
CsCh-2024-07-09--17-39-14,66.0,764.5,16014.5,1.0,0.3853834412551074,0.33089711149379036,0.0,0.08333333333333333,0.07575757575757576,1.0,0.024592043193789163,0.0013028917710585111,0.0,0.0,0.0
CsCh-2024-07-09--17-39-21,66.0,804.3333333333334,15699.5,1.0,0.383334960051174,0.36404019297369955,0.0,0.03787878787878788,0.08333333333333333,1.0,0.01692340768299168,0.0010055861045330603,0.0,0.0,0.0
CsCh-2024-07-09--17-39-27,66.0,761.1666666666666,15981.5,1.0,0.3984267234426521,0.323688844950004,0.0,0.05757575757575758,0.05909090909090908,1.0,0.020929787431386623,0.0010321937826516007,0.0,0.0,0.0
CsCh-2024-07-09--17-39-34,66.0,819.5,16803.166666666668,1.0,0.35778150142854676,0.2980559237163006,0.0,0.07348484848484849,0.09696969696969697,1.0,0.01987907623861092,0.0010844766199371587,0.0,0.0,0.0
CsCh-2024-07-09--17-39-40,66.0,754.0,16215.333333333334,1.0,0.42048436018277213,0.3522111432045277,0.0,0.05378787878787878,0.06818181818181819,1.0,0.01996447442398586,0.0009478509721141431,0.0,0.0,0.0
CsCh-2024-07-09--17-39-46,66.0,782.1666666666666,16059.666666666666,1.0,0.39424975481709384,0.3593483848852624,0.0,0.06363636363636363,0.07727272727272727,1.0,0.019142161425841662,0.0011073797187693705,0.0,0.0,0.0
CsCh-2024-07-09--17-39-52,66.0,806.3333333333334,15774.833333333334,1.0,0.42752629648551105,0.36683473214677415,0.0,0.048484848484848485,0.06363636363636364,1.0,0.017370446399963463,0.000955807010841002,0.0,0.0,0.0
CsCh-2024-07-09--17-39-58,66.0,752.6666666666666,15351.333333333334,1.0,0.4277256221085715,0.31908397315709497,0.0,0.02803030303030303,0.04696969696969697,1.0,0.01690961600109752,0.0009152044528268505,0.0,0.0,0.0
CsCh-2024-07-09--17-40-05,66.0,757.1666666666666,15840.666666666666,1.0,0.35215390255079543,0.2834938580863199,0.0,0.05303030303030303,0.08636363636363636,1.0,0.02152172084744539,0.0011696022133086549,0.0,0.0,0.0
CsCh-2024-07-09--17-40-11,66.0,794.8333333333334,15778.833333333334,1.0,0.4274103444761441,0.40643040362689037,0.0,0.035606060606060606,0.04545454545454546,1.0,0.01541483076140099,0.0008386201654720211,0.0,0.0,0.0
CsCh-2024-07-09--17-40-17,66.0,869.0,17569.166666666668,1.0,0.3840127077570379,0.30210165701556285,0.0,0.035606060606060606,0.051515151515151514,1.0,0.015698372609639435,0.000856629446355619,0.0,0.0,0.0
CsCh-2024-07-09--17-40-24,66.0,928.8333333333334,19526.333333333332,1.0,0.4611604572436163,0.47959261167779005,0.0,0.03333333333333333,0.04545454545454545,1.0,0.013911912524945572,0.0007032423428092581,0.0,0.0,0.0
CsCh-2024-07-09--17-40-31,66.0,741.3333333333334,15543.833333333334,1.0,0.3617952916044536,0.36697174835806257,0.0,0.07121212121212121,0.08636363636363636,1.0,0.023726495811792227,0.0013294694409644286,0.0,0.0,0.0
CsCh-2024-07-09--17-40-37,66.0,733.0,14183.833333333334,1.0,0.44638363725231417,0.36683473251147763,0.0,0.0409090909090909,0.049999999999999996,1.0,0.01795135703315669,0.0010245620207192658,0.0,0.0,0.0
CsCh-2024-07-09--17-40-43,66.0,825.0,16538.5,1.0,0.43634421945793317,0.34179792063848774,0.0,0.0393939393939394,0.05454545454545454,1.0,0.016016885502700858,0.0008890959439400315,0.0,0.0,0.0
CsCh-2024-07-09--17-40-50,66.0,860.1666666666666,17356.666666666668,1.0,0.3647345597454823,0.3685294978896005,0.0,0.03712121212121212,0.05909090909090908,1.0,0.015661042977685464,0.0008428886191466685,0.0,0.0,0.0
CsCh-2024-07-09--17-40-56,66.0,869.3333333333334,17544.666666666668,1.0,0.4575061388351093,0.3647721590080078,0.0,0.07272727272727272,0.1015151515151515,1.0,0.019652382275773032,0.0012108452314998702,0.0,0.0,0.0
CsCh-2024-07-09--17-41-03,66.0,899.3333333333334,18703.166666666668,1.0,0.42173469585153095,0.37963612988868783,0.0,0.03484848484848485,0.03787878787878788,1.0,0.015178853233797125,0.0007614783261682182,0.0,0.0,0.0
CsCh-2024-07-09--17-41-10,66.0,829.0,16968.166666666668,1.0,0.4672128401866646,0.38387532086863646,0.0,0.025757575757575757,0.057575757575757586,1.0,0.015559421108686982,0.0008710517467937509,0.0,0.0,0.0
CsCh-2024-07-09--17-41-16,66.0,757.6666666666666,15674.833333333334,1.0,0.39450422096090837,0.32561781808579393,0.0,0.049999999999999996,0.04545454545454546,1.0,0.018403288460607115,0.001022209270017701,0.0,0.0,0.0
CsCh-2024-07-09--17-41-23,66.0,833.0,16635.666666666668,1.0,0.4456170335803615,0.4138438403736355,0.0,0.03636363636363637,0.05151515151515152,1.0,0.015403812630105438,0.0008430981476316783,0.0,0.0,0.0
CsCh-2024-07-09--17-41-29,66.0,872.5,17881.166666666668,1.0,0.4267747460208224,0.40482421332646584,0.0,0.0606060606060606,0.07424242424242425,1.0,0.016102710134651116,0.0008575570494437282,0.0,0.0,0.0
CsCh-2024-07-09--17-41-36,66.0,775.0,15769.166666666666,1.0,0.4788635206391765,0.3379435497761669,0.0,0.07348484848484849,0.06818181818181819,1.0,0.02160654455874046,0.0011124536832372164,0.0,0.0,0.0
CsCh-2024-07-09--17-41-42,66.0,846.8333333333334,17383.0,1.0,0.4646084888161524,0.35428414953310444,0.0,0.06363636363636364,0.05454545454545454,1.0,0.017507606292388945,0.000883551884425239,0.0,0.0,0.0
CsCh-2024-07-09--17-41-48,66.0,769.8333333333334,16257.333333333334,1.0,0.40838181640460486,0.3996075560047407,0.0,0.0553030303030303,0.06515151515151515,1.0,0.019387469728430032,0.0009342769544069585,0.0,0.0,0.0
CsCh-2024-07-09--17-41-55,65.0,794.6666666666666,16458.333333333332,0.984848484848485,0.3853876819034683,0.2974976067745478,0.0015151515151515154,0.049999999999999996,0.056060606060606054,0.986111111111111,0.017641026132980926,0.0009413891476064263,0.0,0.0,0.0
CsCh-2024-07-09--17-42-02,66.0,894.6666666666666,17597.166666666668,1.0,0.5133269607237065,0.4453564809163439,0.0,0.052525252525252523,0.048484848484848485,1.0,0.014168746340011461,0.0007727920232851328,0.0,0.0,0.0
CsCh-2024-07-09--17-42-09,66.0,819.1666666666666,17225.666666666668,1.0,0.4323163516698821,0.4152085435959672,0.0,0.05757575757575758,0.07272727272727274,1.0,0.018034230593226674,0.0009920229262099917,0.0,0.0,0.0
CsCh-2024-07-09--17-42-15,66.0,762.8333333333334,16252.166666666666,1.0,0.43146442409282915,0.37384020380283073,0.0,0.05757575757575758,0.06363636363636364,1.0,0.0182218576765746,0.0009227095629107575,0.0,0.0,0.0
CsCh-2024-07-09--17-42-21,66.0,747.0,15306.833333333334,1.0,0.4280126475039944,0.34914845754521145,0.0,0.06666666666666667,0.09090909090909093,1.0,0.021434374059139793,0.0011142647911011687,0.0,0.0,0.0
CsCh-2024-07-09--17-42-27,66.0,763.0,15688.666666666666,1.0,0.3864627998639747,0.36156032105923835,0.0,0.04090909090909091,0.05909090909090909,1.0,0.019234257422868713,0.0010660348149508251,0.0,0.0,0.0
CsCh-2024-07-09--17-42-34,66.0,767.6666666666666,16521.666666666668,1.0,0.42410861571044806,0.36053163278966743,0.0,0.04318181818181818,0.03636363636363636,1.0,0.016981920460855802,0.0008038914777051044,0.0,0.0,0.0
CsCh-2024-07-09--17-42-41,66.0,730.5,14989.0,1.0,0.4397413499135139,0.37661030676337975,0.0,0.048484848484848485,0.07272727272727271,1.0,0.019366102861775862,0.001121660757125655,0.0,0.0,0.0
CsCh-2024-07-09--17-42-47,66.0,727.5,14923.333333333334,1.0,0.3334539336583291,0.300796218973852,0.0,0.051515151515151514,0.04242424242424243,1.0,0.018625731541966936,0.000896514565780505,0.0,0.0,0.0
CsCh-2024-07-09--17-42-54,66.0,725.8333333333334,14684.0,1.0,0.44381167048892306,0.37398712548550556,0.0,0.05075757575757576,0.056060606060606054,1.0,0.018597467871777823,0.0010357254780840686,0.0,0.0,0.0
CsCh-2024-07-09--17-43-00,66.0,800.3333333333334,15991.666666666666,1.0,0.5016461913151476,0.39329135183089714,0.0,0.05909090909090908,0.06515151515151514,1.0,0.019316353002074044,0.0010950072023751683,0.0,0.0,0.0
CsCh-2024-07-09--17-43-07,66.0,951.3333333333334,18951.5,1.0,0.4974707272372558,0.4753183693305938,0.0,0.035606060606060606,0.04696969696969697,1.0,0.013382262001311837,0.0007060764080684089,0.0,0.0,0.0
CsCh-2024-07-09--17-43-14,66.0,835.3333333333334,16285.333333333334,1.0,0.4330129877854949,0.34768601062703697,0.0,0.06439393939393939,0.07121212121212121,1.0,0.01892210357964474,0.0010442402988044524,0.0,0.0,0.0
CsCh-2024-07-09--17-43-20,66.0,821.8333333333334,17210.333333333332,1.0,0.35695906110409736,0.3375063693418723,0.0,0.035606060606060606,0.04090909090909091,1.0,0.015186256742039281,0.0007889841549838088,0.0,0.0,0.0
CsCh-2024-07-09--17-43-26,66.0,693.0,14552.833333333334,1.0,0.3687699375341653,0.299182632808302,0.0,0.06742424242424243,0.049999999999999996,1.0,0.021379740583759212,0.0010445845205511483,0.0,0.0,0.0
CsCh-2024-07-09--17-43-33,66.0,853.6666666666666,16978.666666666668,1.0,0.4260444189992159,0.3260391783618893,0.0,0.03636363636363637,0.05909090909090909,1.0,0.014728993919156145,0.0008525608505715877,0.0,0.0,0.0
CsCh-2024-07-09--17-43-39,66.0,757.5,14691.833333333334,1.0,0.43798523950935353,0.43359106756463844,0.0,0.03939393939393939,0.04393939393939394,1.0,0.016773211005185303,0.0008783118629518996,0.0,0.0,0.0
CsCh-2024-07-09--17-43-46,66.0,808.3333333333334,16089.666666666666,1.0,0.4156010046809251,0.39025481148951585,0.0,0.044696969696969686,0.062121212121212126,1.0,0.017038852834934764,0.0009743399539546171,0.0,0.0,0.0
CsCh-2024-07-09--17-43-53,66.0,952.6666666666666,19917.333333333332,1.0,0.4670229477249492,0.40804753775575725,0.0,0.0409090909090909,0.06515151515151514,1.0,0.014268983739097777,0.0007779445071557919,0.0,0.0,0.0
CsCh-2024-07-09--17-43-59,66.0,816.8333333333334,15997.833333333334,1.0,0.5045641739203501,0.3755456178059309,0.0,0.035606060606060606,0.04545454545454545,1.0,0.015534239270017215,0.0008459517497018668,0.0,0.0,0.0
CsCh-2024-07-09--17-44-06,66.0,819.1666666666666,16595.0,1.0,0.42107650206376007,0.3413545883446411,0.0,0.04242424242424242,0.04545454545454546,1.0,0.016458012117994608,0.0008837304098750579,0.0,0.0,0.0
CsCh-2024-07-09--17-44-12,66.0,776.6666666666666,16095.0,1.0,0.42264193163512104,0.37755070703406385,0.0,0.05833333333333333,0.05606060606060606,1.0,0.019141755957382583,0.0009491690231513808,0.0,0.0,0.0
CsCh-2024-07-09--17-44-19,66.0,849.0,17031.166666666668,1.0,0.41857182623352496,0.3365648292182717,0.0,0.04015151515151515,0.04545454545454545,1.0,0.015987997345498176,0.0008059886255556901,0.0,0.0,0.0
CsCh-2024-07-09--17-44-25,66.0,780.1666666666666,16720.333333333332,1.0,0.4096647847147356,0.3774278611481945,0.0,0.0803030303030303,0.07878787878787878,1.0,0.021881612438613664,0.001051468216374483,0.0,0.0,0.0
CsCh-2024-07-09--17-44-32,66.0,833.8333333333334,17146.5,1.0,0.4364345062930551,0.47176737548147774,0.0,0.055303030303030305,0.09242424242424242,1.0,0.016776383283910193,0.0009290125327281693,0.0,0.0,0.0
CsCh-2024-07-09--17-44-38,66.0,828.8333333333334,17510.5,1.0,0.4483583403700455,0.3521359932744818,0.0,0.04545454545454546,0.05303030303030303,1.0,0.017280451449230533,0.0008948050199429474,0.0,0.0,0.0
CsCh-2024-07-09--17-44-45,66.0,786.1666666666666,16661.333333333332,1.0,0.4204782926507493,0.39932446385452397,0.0,0.05454545454545454,0.06666666666666667,1.0,0.017913683379311592,0.0009244803399650996,0.0,0.0,0.0
CsCh-2024-07-09--17-44-51,66.0,816.5,16356.666666666666,1.0,0.4264236040631619,0.4283804974199947,0.0,0.03636363636363637,0.04545454545454545,1.0,0.016016552915071005,0.0008142060481976945,0.0,0.0,0.0
CsCh-2024-07-09--17-44-57,66.0,760.1666666666666,15629.166666666666,1.0,0.3846265124566249,0.2770389286932664,0.0,0.03939393939393939,0.05757575757575758,1.0,0.01834868870114267,0.0010496523225350131,0.0,0.0,0.0
CsCh-2024-07-09--17-45-04,66.0,791.3333333333334,15688.333333333334,1.0,0.3752670104712142,0.26724703137679695,0.0,0.049999999999999996,0.06515151515151515,1.0,0.01774110758216613,0.001052570527398927,0.0,0.0,0.0
CsCh-2024-07-09--17-45-11,66.0,843.8333333333334,17743.666666666668,1.0,0.37278408856492723,0.3922367707560331,0.0,0.049999999999999996,0.048484848484848485,1.0,0.017097593897783692,0.0007935634608620943,0.0,0.0,0.0
CsCh-2024-07-09--17-45-18,66.0,819.1666666666666,16352.666666666666,1.0,0.39692526775959175,0.3165600968023177,0.0,0.0409090909090909,0.07272727272727272,1.0,0.016508905889596713,0.0009594509832055108,0.0,0.0,0.0
CsCh-2024-07-09--17-45-24,66.0,798.0,15832.833333333334,1.0,0.37390070128559866,0.37059885561018585,0.0,0.034090909090909095,0.040909090909090916,1.0,0.016452892234531627,0.00085138399985033,0.0,0.0,0.0
CsCh-2024-07-09--17-45-30,66.0,835.5,16607.5,1.0,0.4366517359748138,0.3324013120391515,0.0,0.04545454545454545,0.07727272727272727,1.0,0.01735394903142924,0.00111482093195769,0.0,0.0,0.0
CsCh-2024-07-09--17-45-36,66.0,791.1666666666666,16346.833333333334,1.0,0.4188187348281704,0.38884569586377543,0.0,0.038636363636363635,0.06363636363636363,1.0,0.016836602443066707,0.0009227570530298246,0.0,0.0,0.0
CsCh-2024-07-09--17-45-43,66.0,855.8333333333334,16880.333333333332,1.0,0.40256792876612923,0.3844917464651447,0.0,0.07575757575757576,0.0909090909090909,1.0,0.019581385504210135,0.0010858862986150395,0.0,0.0,0.0
CsCh-2024-07-09--17-45-50,66.0,848.1666666666666,17618.5,1.0,0.4130337440256646,0.40798642179311545,0.0,0.05984848484848485,0.06515151515151515,1.0,0.018275479352312867,0.0009303446164547133,0.0,0.0,0.0
CsCh-2024-07-09--17-45-56,66.0,837.0,17380.5,1.0,0.4190678208245224,0.4204732283721134,0.0,0.06515151515151515,0.05757575757575758,1.0,0.01826360014104936,0.0009772293293236096,0.0,0.0,0.0
CsCh-2024-07-09--17-46-03,66.0,791.1666666666666,16524.666666666668,1.0,0.44338603406335264,0.4041754636108655,0.0,0.06969696969696969,0.07727272727272727,1.0,0.01816233149629622,0.0009859829333751624,0.0,0.0,0.0
CsCh-2024-07-09--17-46-09,66.0,790.0,16750.0,1.0,0.41838752019479925,0.38335085764320925,0.0,0.040909090909090916,0.05454545454545454,1.0,0.016522674958403767,0.0009223360223008587,0.0,0.0,0.0
CsCh-2024-07-09--17-46-16,66.0,812.5,16002.833333333334,1.0,0.399063994741758,0.3639594206747447,0.0,0.04696969696969697,0.05757575757575758,1.0,0.017355332559875713,0.0009242324347513272,0.0,0.0,0.0
CsCh-2024-07-09--17-46-22,66.0,758.1666666666666,15321.0,1.0,0.43373982007983664,0.41683598853372533,0.0,0.03787878787878788,0.05606060606060607,1.0,0.017902827226770744,0.0009943008661237988,0.0,0.0,0.0
CsCh-2024-07-09--17-46-29,66.0,797.0,15808.0,1.0,0.3360572937495503,0.34542143643285456,0.0,0.04090909090909091,0.05909090909090909,1.0,0.018418702791315977,0.0010060772661262122,0.0,0.0,0.0
CsCh-2024-07-09--17-46-35,66.0,814.0,16763.0,1.0,0.4431401756732853,0.4215394086739163,0.0,0.035606060606060606,0.048484848484848485,1.0,0.0157322149741969,0.0008422517784457956,0.0,0.0,0.0
CsCh-2024-07-09--17-46-42,66.0,767.5,14656.5,1.0,0.37705283845884113,0.4004947794880264,0.0,0.05303030303030302,0.062121212121212126,1.0,0.018721675954442785,0.0010902978744349763,0.0,0.0,0.0
CsCh-2024-07-09--17-46-48,66.0,865.3333333333334,17373.333333333332,1.0,0.39190757182994657,0.33872894353313937,0.0,0.08787878787878788,0.13939393939393938,1.0,0.022110777999650836,0.0012170975324353542,0.0,0.0,0.0
CsCh-2024-07-09--17-46-55,66.0,838.6666666666666,17553.5,1.0,0.4484352982203374,0.3927289549087447,0.0,0.07272727272727272,0.08787878787878788,1.0,0.018198656052421557,0.0010162033949531462,0.0,0.0,0.0
CsCh-2024-07-09--17-47-01,66.0,830.6666666666666,16970.5,1.0,0.3765789653876513,0.3077598738895247,0.0,0.06969696969696969,0.06515151515151515,1.0,0.020183341053491153,0.0009701304040706764,0.0,0.0,0.0
CsCh-2024-07-09--17-47-07,66.0,789.5,15822.333333333334,1.0,0.46513761422310357,0.34269489363569683,0.0,0.0409090909090909,0.0409090909090909,1.0,0.017234072336882077,0.0009321353558165471,0.0,0.0,0.0
CsCh-2024-07-09--17-47-14,66.0,804.0,16730.333333333332,1.0,0.42689896054659004,0.4037314449264493,0.0,0.051515151515151514,0.05757575757575758,1.0,0.016691384529421368,0.0009138796586379127,0.0,0.0,0.0
CsCh-2024-07-09--17-47-20,66.0,886.6666666666666,18458.833333333332,1.0,0.36626027222714946,0.3625160156678439,0.0,0.05303030303030303,0.048484848484848485,1.0,0.01608883454245605,0.0008176165783122147,0.0,0.0,0.0
CsCh-2024-07-09--17-47-27,66.0,846.8333333333334,17204.166666666668,1.0,0.41286575806208164,0.425659656177592,0.0,0.03333333333333333,0.04545454545454545,1.0,0.014894583474741874,0.0008246210674456603,0.0,0.0,0.0
CsCh-2024-07-09--17-47-34,66.0,882.0,17552.166666666668,1.0,0.4549862511192095,0.43212395831048517,0.0,0.03484848484848485,0.05303030303030303,1.0,0.014409450934921872,0.0007930779406491302,0.0,0.0,0.0
CsCh-2024-07-09--17-47-40,66.0,874.3333333333334,17713.666666666668,1.0,0.398494339027368,0.3245544081218145,0.0,0.05909090909090909,0.07727272727272727,1.0,0.015456451198004007,0.0009155734312333596,0.0,0.0,0.0
CsCh-2024-07-09--17-47-47,66.0,787.5,16314.166666666666,1.0,0.41487663410155123,0.3617045971889849,0.0,0.03409090909090909,0.04545454545454545,1.0,0.016074200607982172,0.0008564039145762201,0.0,0.0,0.0
CsCh-2024-07-09--17-47-53,66.0,885.0,17976.666666666668,1.0,0.4525947137846014,0.3295609150615703,0.0,0.04621212121212121,0.051515151515151514,1.0,0.01539443510266502,0.0008090256972170814,0.0,0.0,0.0
CsCh-2024-07-09--17-47-59,66.0,855.8333333333334,17487.333333333332,1.0,0.40961968922011344,0.394932516875062,0.0,0.05681818181818182,0.06666666666666667,1.0,0.017339558713789272,0.0008982432375947766,0.0,0.0,0.0
CsCh-2024-07-09--17-48-06,66.0,811.6666666666666,16347.833333333334,1.0,0.4796930145124914,0.4012404981726179,0.0,0.04772727272727273,0.07272727272727272,1.0,0.016347038463819952,0.000880595893836442,0.0,0.0,0.0
CsCh-2024-07-09--17-48-12,66.0,805.1666666666666,16439.833333333332,1.0,0.39904316228252035,0.38343857279001076,0.0,0.05454545454545454,0.07272727272727272,1.0,0.017601739352931762,0.0010186228066820348,0.0,0.0,0.0
CsCh-2024-07-09--17-48-19,66.0,762.0,15425.166666666666,1.0,0.40504493128249347,0.45923895196521425,0.0,0.03787878787878788,0.0393939393939394,1.0,0.0171018837529684,0.0008732872864709713,0.0,0.0,0.0
CsCh-2024-07-09--17-48-25,66.0,769.0,15181.666666666666,1.0,0.33907154169899073,0.35475322419258876,0.0,0.03787878787878788,0.05303030303030304,1.0,0.01757562853879029,0.0009475517944307699,0.0,0.0,0.0
CsCh-2024-07-09--17-48-32,66.0,902.0,18437.833333333332,1.0,0.4468710380726762,0.30376204177968164,0.0,0.05000000000000001,0.04545454545454545,1.0,0.01441567669954443,0.0007393322028999195,0.0,0.0,0.0
CsCh-2024-07-09--17-48-39,65.0,807.5,15764.0,0.984848484848485,0.38215420002307066,0.3897078264383799,0.0015151515151515154,0.08181818181818182,0.07424242424242425,0.986111111111111,0.01978362184192499,0.0010190429369170927,0.0,0.0,0.0
CsCh-2024-07-09--17-48-45,66.0,779.0,16613.166666666668,1.0,0.46703212544307465,0.3588217067942183,0.0,0.04924242424242425,0.05454545454545454,1.0,0.01860114085497293,0.000987553699205174,0.0,0.0,0.0
CsCh-2024-07-09--17-48-52,66.0,798.8333333333334,16655.833333333332,1.0,0.35777051839285007,0.3652499674326577,0.0,0.06666666666666665,0.07424242424242423,1.0,0.020694340669387534,0.0010651044047835265,0.0,0.0,0.0
CsCh-2024-07-09--17-48-58,66.0,780.5,16189.833333333334,1.0,0.451136455403183,0.3919027713741771,0.0,0.051515151515151514,0.06363636363636364,1.0,0.018226140084390004,0.0009975768902747645,0.0,0.0,0.0
CsCh-2024-07-09--17-49-05,66.0,852.8333333333334,17485.5,1.0,0.45047080119373883,0.4072497091158838,0.0,0.048484848484848485,0.043939393939393945,1.0,0.015302640594664066,0.0007737302477614462,0.0,0.0,0.0
CsCh-2024-07-09--17-49-11,66.0,783.1666666666666,16106.833333333334,1.0,0.41989522153828207,0.4091003294929057,0.0,0.03409090909090909,0.06818181818181818,1.0,0.01698766857000948,0.0008902253162153176,0.0,0.0,0.0
CsCh-2024-07-09--17-49-17,66.0,851.0,17834.333333333332,1.0,0.4779614129534105,0.4461041541482533,0.0,0.03787878787878788,0.04393939393939394,1.0,0.016112369357370492,0.0007944453923915906,0.0,0.0,0.0
CsCh-2024-07-09--17-49-24,66.0,802.0,16815.166666666668,1.0,0.5129285132095404,0.43312429161379495,0.0,0.04318181818181818,0.051515151515151514,1.0,0.016765725841934656,0.0008289350937172799,0.0,0.0,0.0
CsCh-2024-07-09--17-49-30,65.0,765.0,15383.666666666666,0.984848484848485,0.4535566926761958,0.41449771843275096,0.0015151515151515154,0.05000000000000001,0.08181818181818182,0.986111111111111,0.017510368503522843,0.0010546905292917897,0.0,0.0,0.0
CsCh-2024-07-09--17-49-36,66.0,836.3333333333334,16336.333333333334,1.0,0.450645117740975,0.42718270222843496,0.0,0.038636363636363635,0.062121212121212126,1.0,0.015351759999656966,0.0008566119108025334,0.0,0.0,0.0
CsCh-2024-07-09--17-49-43,66.0,839.5,17079.666666666668,1.0,0.4777836444272254,0.3961561667902343,0.0,0.03636363636363637,0.062121212121212126,1.0,0.01475652344945187,0.0008379506973021965,0.0,0.0,0.0
CsCh-2024-07-09--17-49-49,66.0,914.1666666666666,17854.666666666668,1.0,0.39995618740743183,0.40297167650257054,0.0,0.048484848484848485,0.05909090909090909,1.0,0.01486051421174467,0.0008637254821218149,0.0,0.0,0.0
