,Total nodes,Total edges,Mean degree weight=count,Mean degree weight=duration(seconds),Degree heterogeneity,Degree heterogeneity (count),Degree heterogeneity (total duration (seconds)),Degree aassortativity,Degree aassortativity (count),Degree aassortativity (total duration (seconds)),Reciprocity,Network density,Global efficiency,Transitivity,Number of connected components,Average clustering coefficient unweighted,Average clustering coefficient weight=count,Average clustering coefficient weight=duration(seconds),Average betweenness centrality unweighted,Average betweenness centrality weight=count,Average betweenness centrality weight=duration(seconds),Average closseness centrality unweighted,Average closseness centrality weight=count,Average closseness centrality weight=duration(seconds),Newman modularity unweighted,Newman_modularity weight=count,Newman_modularity weight=dration(seconds)
6084,12.0,132.0,1364.6666666666667,699.3958333333334,0.0,0.09169185821294674,0.07917725135468343,,-0.08237617715913637,-0.05826556587114319,1.0,1.0,1.0,1.0,1.0,1.0,0.6297366261252194,0.6024694197993147,0.0,0.0007575757575757576,0.006060606060606061,1.0,0.01620704351050699,0.03172290545130937,0.0,0.0,0.0
3288,12.0,132.0,1408.5,706.0277777777778,0.0,0.0933293324139286,0.08074414214374241,,-0.06944827732418779,-0.06485275622974014,1.0,1.0,1.0,1.0,1.0,1.0,0.6016398072182659,0.5999614052423613,0.0,0.0007575757575757576,0.0022727272727272726,1.0,0.0157949902561667,0.03152305592410358,0.0,0.0,2.220446049250313e-16
4695,12.0,132.0,1246.6666666666667,657.4097222222222,0.0,0.10975015756704155,0.09089934846611317,,-0.07902529301414604,-0.07376271464720839,1.0,1.0,1.0,1.0,1.0,1.0,0.574961965147418,0.5592598466611133,0.0,0.0007575757575757576,0.010606060606060605,1.0,0.017808415192706015,0.034000316364152024,0.0,0.0,-2.220446049250313e-16
5972,12.0,132.0,1432.1666666666667,667.6111111111112,0.0,0.1277090369279635,0.10394430911279559,,-0.08165469305833796,-0.06118634670788352,1.0,1.0,1.0,1.0,1.0,1.0,0.6476945658245636,0.5639090068709235,0.0,0.004924242424242424,0.0053030303030303025,1.0,0.015619216661011723,0.03349672518465806,0.0,0.0,0.0
5948,12.0,132.0,1227.0,689.5486111111112,0.0,0.0939068422817489,0.07101438554128496,,-0.07413728024815003,-0.031765295385830165,1.0,1.0,1.0,1.0,1.0,1.0,0.5980809726166779,0.5973864255997624,0.0,0.0,0.0015151515151515152,1.0,0.018006405326216012,0.03225297531763416,0.0,0.0,-2.220446049250313e-16
1931,12.0,132.0,1372.1666666666667,673.6736111111111,0.0,0.10404806151139621,0.10279361177737216,,-0.08324270352210501,-0.07815690801444843,1.0,1.0,1.0,1.0,1.0,1.0,0.6414247437037525,0.568426446928343,0.0,0.0007575757575757576,0.0030303030303030303,1.0,0.016189830538520914,0.03318604248107466,0.0,0.0,-1.1102230246251565e-16
1365,12.0,132.0,1305.6666666666667,669.6944444444443,0.0,0.1026392477747359,0.07707515506037232,,-0.08096590358715222,-0.057107826637538425,1.0,1.0,1.0,1.0,1.0,1.0,0.5360070671542955,0.6546831130519124,0.0,0.0022727272727272726,0.0053030303030303025,1.0,0.017032792533874946,0.03339787940517793,0.0,0.0,0.0
1675,12.0,132.0,1343.8333333333333,710.4166666666666,0.0,0.1276606040343063,0.11602444513799796,,-0.08331327529782036,-0.0742438038763025,1.0,1.0,1.0,1.0,1.0,1.0,0.6111146575415938,0.4952730481036968,0.0,0.005681818181818181,0.012878787878787878,1.0,0.016814298144457018,0.03237424711082683,0.0,0.0,2.220446049250313e-16
5940,12.0,132.0,1178.0,670.7083333333334,0.0,0.09644101145055253,0.08439822214071693,,-0.07835462642789931,-0.03734656938826155,1.0,1.0,1.0,1.0,1.0,1.0,0.6359421801230158,0.5033744483804286,0.0,0.0011363636363636363,0.004545454545454546,1.0,0.018799835426454893,0.03326912163484418,0.0,0.0,0.0
2942,12.0,132.0,1258.3333333333333,654.1736111111111,0.0,0.13547020903531884,0.09238015977220573,,-0.08652049482560115,-0.06371218538062608,1.0,1.0,1.0,1.0,1.0,1.0,0.5678241510755132,0.641134866572914,0.0,0.004924242424242424,0.006060606060606061,1.0,0.0179180009453976,0.03406166791966686,0.0,0.0,8.881784197001252e-16
8780,12.0,132.0,1308.8333333333333,663.5625000000001,0.0,0.13207195071478395,0.12987281344618432,,-0.08465693062106774,-0.07218109962069504,1.0,1.0,1.0,1.0,1.0,1.0,0.5197431213019529,0.47027329902361936,0.0,0.00909090909090909,0.017424242424242422,1.0,0.017283882306842687,0.034611890756001795,0.0,0.0,-1.1102230246251565e-16
2215,12.0,132.0,1410.0,724.5069444444445,0.0,0.06169465458399579,0.0753537543567144,,-0.07588099158217984,-0.05731719699400611,1.0,1.0,1.0,1.0,1.0,1.0,0.6882160316022586,0.5726407001139434,0.0,0.0007575757575757576,0.003787878787878788,1.0,0.01567261551699466,0.030823254432193765,0.0,0.0,0.0
4555,12.0,132.0,1192.8333333333333,704.125,0.0,0.10338687472701756,0.0756625978032974,,-0.08348027980744649,-0.03881040776414017,1.0,1.0,1.0,1.0,1.0,1.0,0.6363960903091825,0.6019416426083756,0.0,0.0,0.0007575757575757576,1.0,0.018587138102051943,0.031525174904013374,0.0,0.0,2.220446049250313e-16
1955,12.0,132.0,1251.1666666666667,631.0625,0.0,0.11250941696920522,0.11118632014064164,,-0.07812190492868967,-0.07149578068095283,1.0,1.0,1.0,1.0,1.0,1.0,0.6121994698205576,0.5373915804447081,0.0,0.007954545454545455,0.012121212121212121,1.0,0.017855479114616404,0.03597698904872244,0.0,0.0,2.220446049250313e-16
7527,12.0,132.0,1263.0,658.0625,0.0,0.12411584048427317,0.0883880703800648,,-0.07915048210402434,-0.0406372236432008,1.0,1.0,1.0,1.0,1.0,1.0,0.5536161799033027,0.5212963237537642,0.0,0.0007575757575757576,0.006818181818181818,1.0,0.017569676153186272,0.03409928434127265,0.0,0.0,4.440892098500626e-16
4540,12.0,132.0,1127.6666666666667,601.9166666666666,0.0,0.15456287936542312,0.12583455017988052,,-0.08330716945458218,-0.0572331430743347,1.0,1.0,1.0,1.0,1.0,1.0,0.4986564970925824,0.437566940234053,0.0,0.011363636363636362,0.012121212121212121,1.0,0.0205972470879562,0.038108641676897384,0.0,0.0,-1.1102230246251565e-16
1401,12.0,132.0,1156.1666666666667,609.9583333333334,0.0,0.10017599233146321,0.09677022559891808,,-0.07282108186308048,-0.03657955096138136,1.0,1.0,1.0,1.0,1.0,1.0,0.600589397708211,0.4047975287408598,0.0,0.004545454545454545,0.009848484848484848,1.0,0.019288360051616136,0.03757356902480236,0.0,0.0,-5.551115123125783e-16
3599,12.0,132.0,1318.5,671.0,0.0,0.09033132132947541,0.09200133270029652,,-0.062260137735699064,-0.04839057516460879,1.0,1.0,1.0,1.0,1.0,1.0,0.6286208347996187,0.5245114589378393,0.0,0.0,0.003787878787878788,1.0,0.016781728054593964,0.03321787160310886,0.0,0.0,-3.3306690738754696e-16
3596,12.0,132.0,1450.5,721.1458333333334,0.0,0.10730227522564717,0.11434124825897997,,-0.08110888393432947,-0.06983049064122562,1.0,1.0,1.0,1.0,1.0,1.0,0.5905059973121528,0.5377215290025094,0.0,0.0022727272727272726,0.00909090909090909,1.0,0.015380870880797303,0.03130064582103038,0.0,0.0,6.661338147750939e-16
7835,12.0,132.0,1290.1666666666667,694.2777777777778,0.0,0.0822091687227728,0.09353473522967572,,-0.07352925953248113,-0.04031129153348288,1.0,1.0,1.0,1.0,1.0,1.0,0.589968745890061,0.4976969138562754,0.0,0.0007575757575757576,0.010227272727272727,1.0,0.017145783090400653,0.03248944400304469,0.0,0.0,-2.220446049250313e-16
1482,12.0,132.0,1144.6666666666667,649.1388888888889,0.0,0.11058204017712976,0.09403838986139672,,-0.07871602926189727,-0.06156589511328379,1.0,1.0,1.0,1.0,1.0,1.0,0.568213720634467,0.6068358829838113,0.0,0.0022727272727272726,0.008333333333333333,1.0,0.019462391439232757,0.034513223867795845,0.0,0.0,0.0
8873,12.0,132.0,1361.8333333333333,655.5486111111112,0.0,0.09533182634654622,0.09233387173292014,,-0.07186276692256278,-0.04994092308822355,1.0,1.0,1.0,1.0,1.0,1.0,0.6099557797083838,0.6119840108256419,0.0,0.0030303030303030303,0.006060606060606061,1.0,0.016345521207576832,0.03412812448910329,0.0,0.0,2.220446049250313e-16
7726,12.0,132.0,1314.1666666666667,707.375,0.0,0.13717480241678612,0.14920484174221763,,-0.07001162342079388,-0.07002624765422502,1.0,1.0,1.0,1.0,1.0,1.0,0.5045812272733279,0.45400645716193644,0.0,0.007196969696969697,0.02803030303030303,1.0,0.017204502450192297,0.033404186353061104,0.0,0.0,0.0
5998,12.0,132.0,1230.6666666666667,638.125,0.0,0.0922662996145908,0.08050744668857758,,-0.07853935304928994,-0.060290739939648424,1.0,1.0,1.0,1.0,1.0,1.0,0.6412666848235803,0.5834041926945447,0.0,0.0007575757575757576,0.0022727272727272726,1.0,0.018000556195609346,0.03465997597338977,0.0,0.0,-1.1102230246251565e-16
6654,12.0,132.0,1415.1666666666667,719.6666666666666,0.0,0.11849986915945386,0.09882585287853532,,-0.08578030561946069,-0.06230904988655513,1.0,1.0,1.0,1.0,1.0,1.0,0.5540584115234967,0.5797041762304649,0.0,0.004166666666666667,0.008333333333333333,1.0,0.015731822520762235,0.030947140464345244,0.0,0.0,-4.440892098500626e-16
8707,12.0,132.0,1473.5,714.4305555555553,0.0,0.1322084116632406,0.12337208995461818,,-0.07789261226285868,-0.07309788607879947,1.0,1.0,1.0,1.0,1.0,1.0,0.5269862415162132,0.5975267222493224,0.0,0.007196969696969697,0.015151515151515152,1.0,0.015300044950240151,0.03168908990185669,0.0,0.0,2.220446049250313e-16
7638,12.0,132.0,1396.5,697.7569444444445,0.0,0.0971625114363999,0.10027324993570809,,-0.07156209048996581,-0.049677608111825526,1.0,1.0,1.0,1.0,1.0,1.0,0.6384847776019066,0.614658272331427,0.0,0.0011363636363636363,0.006818181818181818,1.0,0.015886374935388952,0.03200089322430878,0.0,0.0,2.220446049250313e-16
9891,12.0,132.0,1493.6666666666667,693.7986111111112,0.0,0.09352495280300567,0.10513149211134687,,-0.08137087288756124,-0.07029430821799149,1.0,1.0,1.0,1.0,1.0,1.0,0.7074592690320994,0.6777233978217271,0.0,0.0,0.0007575757575757576,1.0,0.014820639224181463,0.03199702967434109,0.0,0.0,2.220446049250313e-16
2583,12.0,132.0,1238.0,674.298611111111,0.0,0.0901620656538228,0.10776509520268722,,-0.07840530814575333,-0.06638829671819281,1.0,1.0,1.0,1.0,1.0,1.0,0.5973015912687808,0.5197508652057481,0.0,0.0007575757575757576,0.009848484848484848,1.0,0.01787338791770166,0.0335114777445406,0.0,0.0,2.220446049250313e-16
5098,12.0,132.0,1264.1666666666667,705.3333333333334,0.0,0.13127082512043345,0.09223939701162155,,-0.08552084698309213,-0.05809105417803841,1.0,1.0,1.0,1.0,1.0,1.0,0.5362695607820765,0.525475064149455,0.0,0.0022727272727272726,0.0053030303030303025,1.0,0.017674052961707303,0.03160886383385237,0.0,0.0,2.220446049250313e-16
2106,12.0,132.0,1338.0,721.9791666666666,0.0,0.09106644130764066,0.08000290683592731,,-0.07491038034843088,-0.051800418377019694,1.0,1.0,1.0,1.0,1.0,1.0,0.5765744502037426,0.6207389704863256,0.0,0.0,0.0007575757575757576,1.0,0.016505065267358617,0.030692903198940812,0.0,0.0,-2.220446049250313e-16
8892,12.0,132.0,1489.0,730.5347222222223,0.0,0.11312748584755958,0.11887465055771611,,-0.07328117857411977,-0.060971341993757956,1.0,1.0,1.0,1.0,1.0,1.0,0.5597349885920931,0.5678768324935345,0.0,0.008712121212121211,0.019696969696969695,1.0,0.015127916258859507,0.031966224768113026,0.0,0.0,0.0
5632,12.0,132.0,1363.6666666666667,701.2222222222222,0.0,0.14216435110188247,0.10094291398698461,,-0.08372140356202376,-0.0754248003132524,1.0,1.0,1.0,1.0,1.0,1.0,0.5339315718523346,0.580178258246384,0.0,0.0026515151515151512,0.0022727272727272726,1.0,0.01638155905675665,0.03165351500135593,0.0,0.0,2.220446049250313e-16
7576,12.0,132.0,1350.3333333333333,680.6249999999999,0.0,0.11977949916500973,0.07724557754532248,,-0.08336373510552549,-0.06235858096564195,1.0,1.0,1.0,1.0,1.0,1.0,0.5734502594960751,0.5906287979626214,0.0,0.0053030303030303025,0.004545454545454546,1.0,0.016639851021187993,0.03269800026086823,0.0,0.0,2.220446049250313e-16
7829,12.0,132.0,1307.1666666666667,665.451388888889,0.0,0.12636423170156458,0.13296695128863237,,-0.06782780501365278,-0.06393491311811876,1.0,1.0,1.0,1.0,1.0,1.0,0.5442577546870332,0.5582726499197014,0.0,0.010984848484848484,0.015151515151515152,1.0,0.01735157772394804,0.03466277404586259,0.0,0.0,2.220446049250313e-16
4981,12.0,132.0,1473.6666666666667,779.9375,0.0,0.1574044442385143,0.08220906734452474,,-0.08811682795360064,-0.042267970441414754,1.0,1.0,1.0,1.0,1.0,1.0,0.581071045976114,0.6019915779805848,0.0,0.0026515151515151512,0.007575757575757576,1.0,0.015214609291983658,0.02873673881049531,0.0,0.0,0.0
6351,12.0,132.0,1349.1666666666667,668.9722222222223,0.0,0.13135071817718716,0.09299246158050112,,-0.08264558525609429,-0.07386855138047736,1.0,1.0,1.0,1.0,1.0,1.0,0.6147504709194879,0.6289344701526837,0.0,0.006439393939393939,0.006060606060606061,1.0,0.01662870422638634,0.03346092478959974,0.0,0.0,0.0
8434,12.0,132.0,1091.3333333333333,613.1736111111111,0.0,0.15020425976336182,0.09880440647988487,,-0.08005632566742804,-0.059046332272697094,1.0,1.0,1.0,1.0,1.0,1.0,0.5198588953415497,0.5556974291555197,0.0,0.007954545454545454,0.013636363636363636,1.0,0.020693272852883717,0.036983046926510756,0.0,0.0,2.220446049250313e-16
5471,12.0,132.0,1357.5,671.5069444444445,0.0,0.14004795338324233,0.12010965025713004,,-0.08683844852520449,-0.08147851987743907,1.0,1.0,1.0,1.0,1.0,1.0,0.5808337072434928,0.6156764565905622,0.0,0.007954545454545455,0.01590909090909091,1.0,0.016581088635530646,0.0339963225369961,0.0,0.0,-2.220446049250313e-16
7205,12.0,132.0,1335.5,635.548611111111,0.0,0.12592050306748917,0.09466404188249325,,-0.06989526630941667,-0.05484558854791331,1.0,1.0,1.0,1.0,1.0,1.0,0.5726084191587315,0.5085361755560639,0.0,0.0053030303030303025,0.0053030303030303025,1.0,0.016720956583760178,0.03532357465997584,0.0,0.0,-2.220446049250313e-16
2034,12.0,132.0,1481.6666666666667,711.375,0.0,0.13228298630952012,0.11153685686712443,,-0.07479394006435575,-0.07756199147689823,1.0,1.0,1.0,1.0,1.0,1.0,0.623790572232272,0.5607256189156947,0.0,0.009090909090909092,0.009848484848484848,1.0,0.015187988322821989,0.031759982556008204,0.0,0.0,-4.440892098500626e-16
2372,12.0,132.0,1302.1666666666667,644.1875000000001,0.0,0.10096282353076967,0.07370675547491426,,-0.06884115648073857,-0.04231051486047809,1.0,1.0,1.0,1.0,1.0,1.0,0.5956931334931324,0.5161659014796853,0.0,0.0,0.0007575757575757576,1.0,0.01702288136177801,0.03434483544588162,0.0,0.0,0.0
1473,12.0,132.0,1259.6666666666667,687.4236111111112,0.0,0.11211502097553518,0.12555979410221804,,-0.07889831790386496,-0.0805664679507786,1.0,1.0,1.0,1.0,1.0,1.0,0.5724980240666637,0.5698819346893537,0.0,0.006818181818181818,0.021212121212121213,1.0,0.017805459816947377,0.03362274972838026,0.0,0.0,2.220446049250313e-16
8886,12.0,132.0,1282.3333333333333,666.0347222222222,0.0,0.09287891647463654,0.0596081641882599,,-0.07354946138288222,-0.06798363244685877,1.0,1.0,1.0,1.0,1.0,1.0,0.5528760724067284,0.45264646544002535,0.0,0.0022727272727272726,0.003787878787878788,1.0,0.017338898234660113,0.033547862813327105,0.0,0.0,2.220446049250313e-16
3605,12.0,132.0,1349.5,687.5416666666669,0.0,0.0664463133289523,0.1093008991410172,,-0.05584042154876235,-0.08042676564859422,1.0,1.0,1.0,1.0,1.0,1.0,0.6980070794717991,0.5989809958497972,0.0,0.0,0.003787878787878788,1.0,0.01635563337315053,0.03228266912132178,0.0,0.0,0.0
4729,12.0,132.0,1420.6666666666667,718.9930555555555,0.0,0.09253578127684374,0.08215866492609308,,-0.06558594279189217,-0.061713786983085016,1.0,1.0,1.0,1.0,1.0,1.0,0.5535747691861893,0.5939565374299495,0.0,0.0,0.0015151515151515152,1.0,0.015546709050678223,0.030818507069867846,0.0,0.0,0.0
7890,12.0,132.0,1348.5,672.4861111111112,0.0,0.1405747663185851,0.10652650294219401,,-0.08080832010529418,-0.040025036990743314,1.0,1.0,1.0,1.0,1.0,1.0,0.5610840412581212,0.5301819528417119,0.0,0.01856060606060606,0.007575757575757576,1.0,0.01703993058780171,0.03380846671533188,0.0,0.0,2.220446049250313e-16
701,12.0,132.0,1354.0,673.2916666666666,0.0,0.12207060167568695,0.07008659255340151,,-0.07749984757193752,-0.03870354469007934,1.0,1.0,1.0,1.0,1.0,1.0,0.5447406722622242,0.6129766399530177,0.0,0.004545454545454545,0.0030303030303030303,1.0,0.016599697367541053,0.033052693718566936,0.0,0.0,4.440892098500626e-16
8615,12.0,132.0,1536.8333333333333,742.3125,0.0,0.12280842021837571,0.11093520659291041,,-0.08231233094275305,-0.07416065729242746,1.0,1.0,1.0,1.0,1.0,1.0,0.5680600382635209,0.5879350360815206,0.0,0.0,0.011363636363636362,1.0,0.01446851539563472,0.03035040928197869,0.0,0.0,-2.220446049250313e-16
3931,12.0,132.0,1310.3333333333333,704.25,0.0,0.10602511234046967,0.0892067753015666,,-0.0807892413233779,-0.06164819259891205,1.0,1.0,1.0,1.0,1.0,1.0,0.5959949914117538,0.5088114276325143,0.0,0.006818181818181818,0.011363636363636362,1.0,0.017137054626276856,0.03211216164406767,0.0,0.0,0.0
7607,12.0,132.0,1294.6666666666667,638.3958333333334,0.0,0.13050061284328676,0.09774192609083995,,-0.08226952121273061,-0.07377943246843094,1.0,1.0,1.0,1.0,1.0,1.0,0.6158684130437165,0.5315503064286903,0.0,0.007575757575757576,0.0053030303030303025,1.0,0.017363520740190777,0.03507632968416315,0.0,0.0,-1.1102230246251565e-16
867,12.0,132.0,1237.1666666666667,632.7291666666665,0.0,0.17480373298743307,0.16880110198238285,,-0.08695176825095358,-0.07849492939205123,1.0,1.0,1.0,1.0,1.0,1.0,0.5585040168147538,0.4812624074378136,0.0,0.016287878787878785,0.03409090909090909,1.0,0.01870850476501661,0.039139604723219236,0.0,0.0,0.0
8183,12.0,132.0,1474.6666666666667,713.5347222222222,0.0,0.10217098208795286,0.09034297379287166,,-0.07753355500293141,-0.05022894246049134,1.0,1.0,1.0,1.0,1.0,1.0,0.5052580467941333,0.5354311296691748,0.0,0.0015151515151515152,0.003787878787878788,1.0,0.015077322696448485,0.0312085415776981,0.0,0.0,2.220446049250313e-16
3297,12.0,132.0,1143.8333333333333,649.4791666666667,0.0,0.1051019629590988,0.07916842232892014,,-0.07937378912574201,-0.03869875428515455,1.0,1.0,1.0,1.0,1.0,1.0,0.6297706635657645,0.5907564057312031,0.0,0.004166666666666667,0.003787878787878788,1.0,0.019429105177717714,0.03423609136780398,0.0,0.0,-3.3306690738754696e-16
5566,12.0,132.0,1348.6666666666667,698.6458333333334,0.0,0.12507485488168643,0.10689327846239989,,-0.08295819377545893,-0.065026882400258,1.0,1.0,1.0,1.0,1.0,1.0,0.5465966592346777,0.4969024658218674,0.0,0.004545454545454545,0.009090909090909092,1.0,0.01656116593888764,0.03224691643596129,0.0,0.0,0.0
4608,12.0,132.0,1293.0,659.3263888888888,0.0,0.12375088594534321,0.10690606274560033,,-0.0774973481742584,-0.06445629081575856,1.0,1.0,1.0,1.0,1.0,1.0,0.5828786594502855,0.5871581974875039,0.0,0.014015151515151515,0.00909090909090909,1.0,0.017556332807321773,0.03423923624386851,0.0,0.0,-2.220446049250313e-16
1976,12.0,132.0,1351.3333333333333,698.548611111111,0.0,0.09536338325200377,0.08658733942752077,,-0.06691879708815794,-0.061270792607513926,1.0,1.0,1.0,1.0,1.0,1.0,0.6819939079925259,0.5916250830596491,0.0,0.0,0.0015151515151515152,1.0,0.016397588251374027,0.03184919952479987,0.0,0.0,-2.220446049250313e-16
2397,12.0,132.0,1306.1666666666667,696.5486111111112,0.0,0.10997737459935823,0.07538575773491343,,-0.07955641083873834,-0.039822214752505844,1.0,1.0,1.0,1.0,1.0,1.0,0.6104865031321094,0.6189782996316728,0.0,0.0011363636363636363,0.003787878787878788,1.0,0.01697766324160149,0.031929750009745655,0.0,0.0,-2.220446049250313e-16
1988,12.0,132.0,1292.0,683.4166666666666,0.0,0.12632589082720763,0.10606054917741659,,-0.06869598960454042,-0.060636645771298216,1.0,1.0,1.0,1.0,1.0,1.0,0.5333493515809974,0.5077143463494189,0.0,0.003787878787878788,0.007575757575757576,1.0,0.01726402238458596,0.03274265951311189,0.0,0.0,-2.220446049250313e-16
8673,12.0,132.0,1434.3333333333333,701.048611111111,0.0,0.14638494901234606,0.1323694461341286,,-0.08140078053568184,-0.07167917551255379,1.0,1.0,1.0,1.0,1.0,1.0,0.6326652554894476,0.5333909118813777,0.0,0.019318181818181818,0.01818181818181818,1.0,0.016058757710284838,0.032817776249506596,0.0,0.0,2.220446049250313e-16
9458,12.0,132.0,1348.6666666666667,671.0138888888889,0.0,0.08598654635160227,0.07268737945844145,,-0.04571539378738487,-0.04991409080438754,1.0,1.0,1.0,1.0,1.0,1.0,0.6306240145240436,0.6066318793317743,0.0,0.0,0.0022727272727272726,1.0,0.016391018947351642,0.033138101199808305,0.0,0.0,-4.440892098500626e-16
9135,12.0,132.0,1400.3333333333333,719.6736111111112,0.0,0.09208647229103642,0.10653763899538089,,-0.05997230381699595,-0.06035906040135363,1.0,1.0,1.0,1.0,1.0,1.0,0.6331626717234357,0.6338597387104613,0.0,0.0026515151515151512,0.009848484848484848,1.0,0.015801358120759102,0.03136056403758305,0.0,0.0,0.0
4211,12.0,132.0,1302.5,674.2569444444445,0.0,0.11669886688872155,0.0976333234783499,,-0.08098074638425978,-0.07773146074697704,1.0,1.0,1.0,1.0,1.0,1.0,0.6243785297132508,0.4449405011977303,0.0,0.0053030303030303025,0.011363636363636362,1.0,0.01723739185040171,0.034028823902438894,0.0,0.0,-4.440892098500626e-16
9328,12.0,132.0,1418.8333333333333,722.4513888888888,0.0,0.1174142367644218,0.1185374954287152,,-0.08733235294568129,-0.06990543165854815,1.0,1.0,1.0,1.0,1.0,1.0,0.6406888994818895,0.5296166515632006,0.0,0.0015151515151515152,0.006818181818181818,1.0,0.015695746829381862,0.031213674036032604,0.0,0.0,-2.220446049250313e-16
3724,12.0,132.0,1374.8333333333333,725.6249999999999,0.0,0.127753796776766,0.11413842787806627,,-0.08192855007419295,-0.06237415103991484,1.0,1.0,1.0,1.0,1.0,1.0,0.5631550388116658,0.5969531940359317,0.0,0.005681818181818181,0.007575757575757576,1.0,0.01633055367427321,0.031086662144158905,0.0,0.0,6.661338147750939e-16
9811,12.0,132.0,1374.8333333333333,709.7777777777778,0.0,0.10447944177257491,0.10024825671627313,,-0.07630564171730937,-0.04710072943954827,1.0,1.0,1.0,1.0,1.0,1.0,0.616237988619371,0.6317671979718463,0.0,0.0011363636363636363,0.0022727272727272726,1.0,0.01614956536496999,0.03136771096322352,0.0,0.0,0.0
4147,12.0,132.0,1391.8333333333333,739.8819444444445,0.0,0.1189199736353218,0.0666282948296698,,-0.07781632320846753,-0.05169007309983068,1.0,1.0,1.0,1.0,1.0,1.0,0.622938978333135,0.6407504646600195,0.0,0.0003787878787878788,0.0022727272727272726,1.0,0.01596255755051086,0.02996690378798561,0.0,0.0,2.220446049250313e-16
6901,12.0,132.0,1364.0,697.9791666666666,0.0,0.0918394749230782,0.12782378179458764,,-0.0714463532054826,-0.07776454118262237,1.0,1.0,1.0,1.0,1.0,1.0,0.6114689276318508,0.441902192830325,0.0,0.0015151515151515152,0.006060606060606061,1.0,0.016315685226986117,0.032546846691272134,0.0,0.0,4.440892098500626e-16
764,12.0,132.0,1408.5,724.1805555555555,0.0,0.07705792851066742,0.04888760752842609,,-0.07603490762539511,-0.01643775436819559,1.0,1.0,1.0,1.0,1.0,1.0,0.5685512483415353,0.6161051444479712,0.0,0.0030303030303030303,0.003787878787878788,1.0,0.015765770305271855,0.03061089662975379,0.0,0.0,2.220446049250313e-16
4180,12.0,132.0,1194.5,640.8263888888888,0.0,0.13148750468420015,0.08586041202718385,,-0.08235720770989238,-0.0358179230330551,1.0,1.0,1.0,1.0,1.0,1.0,0.48444025620588266,0.4268738300177495,0.0,0.0022727272727272726,0.00909090909090909,1.0,0.01869827463326351,0.03529605714045125,0.0,0.0,4.440892098500626e-16
7035,12.0,132.0,1242.0,636.7569444444445,0.0,0.10631271969294298,0.09581028041686084,,-0.08537808272879402,-0.059448521018943844,1.0,1.0,1.0,1.0,1.0,1.0,0.5781938235277181,0.5035587772082037,0.0,0.0007575757575757576,0.0053030303030303025,1.0,0.017800052504490693,0.03503254036270791,0.0,0.0,2.220446049250313e-16
5070,12.0,132.0,1267.1666666666667,674.0069444444445,0.0,0.1256234613048459,0.0939333879774401,,-0.0875284192543919,-0.07628096927515851,1.0,1.0,1.0,1.0,1.0,1.0,0.5994312183311062,0.5629978042454838,0.0,0.010984848484848484,0.019696969696969695,1.0,0.01793510032435237,0.034636210710104066,0.0,0.0,2.220446049250313e-16
786,12.0,132.0,1312.8333333333333,688.3194444444445,0.0,0.12981530189005308,0.12651011896018058,,-0.07659535782492066,-0.0684176343607029,1.0,1.0,1.0,1.0,1.0,1.0,0.5852815595916483,0.5423517034518961,0.0,0.003409090909090909,0.012121212121212121,1.0,0.017091134853346655,0.03301855256753467,0.0,0.0,6.661338147750939e-16
2864,12.0,132.0,1393.8333333333333,700.1666666666666,0.0,0.10080384290942233,0.08853484983068412,,-0.08032310089457374,-0.05182649420483902,1.0,1.0,1.0,1.0,1.0,1.0,0.6863910953642754,0.5634347739855545,0.0,0.003787878787878788,0.0030303030303030303,1.0,0.01600012425174509,0.03179156790092914,0.0,0.0,0.0
3787,12.0,132.0,1254.6666666666667,680.1319444444445,0.0,0.10437994575312129,0.0836786087066477,,-0.0713008531555068,-0.039583713147857184,1.0,1.0,1.0,1.0,1.0,1.0,0.6163239924193683,0.6098615393950095,0.0,0.007575757575757576,0.009090909090909092,1.0,0.017834715856951355,0.032883191635605574,0.0,0.0,2.220446049250313e-16
2519,12.0,132.0,1212.5,665.6666666666666,0.0,0.11928602802249337,0.10354009025516961,,-0.07709988584314828,-0.056902924146740655,1.0,1.0,1.0,1.0,1.0,1.0,0.5574246298998969,0.6026951616691198,0.0,0.0015151515151515152,0.009090909090909092,1.0,0.018352005473648594,0.033728843296531884,0.0,0.0,6.661338147750939e-16
5410,12.0,132.0,1236.5,691.5347222222223,0.0,0.08590336063714718,0.08886942669093495,,-0.07451985778806788,-0.07445021171829723,1.0,1.0,1.0,1.0,1.0,1.0,0.5776887397654771,0.6070705314317232,0.0,0.0015151515151515152,0.0030303030303030303,1.0,0.017925448903251096,0.03202909593828238,0.0,0.0,0.0
607,12.0,132.0,1193.1666666666667,620.7291666666666,0.0,0.14055289386762768,0.14294962499722014,,-0.08426651451294995,-0.07103852322121139,1.0,1.0,1.0,1.0,1.0,1.0,0.6399394978695147,0.478584074828092,0.0,0.011363636363636362,0.016666666666666666,1.0,0.018969755380586283,0.037444447089349346,0.0,0.0,6.661338147750939e-16
9038,12.0,132.0,1426.3333333333333,667.6875000000001,0.0,0.09477471294567398,0.06831450006345971,,-0.0772358878505542,-0.04504288737095983,1.0,1.0,1.0,1.0,1.0,1.0,0.5753460307446749,0.5476468916485654,0.0,0.0015151515151515152,0.004545454545454545,1.0,0.015563403217818695,0.03326904451094708,0.0,0.0,0.0
